area_fips,own_code,industry_code,agglvl_code,size_code,year,qtr,disclosure_code,annual_avg_estabs,annual_avg_emplvl,total_annual_wages,taxable_annual_wages,annual_contributions,annual_avg_wkly_wage,avg_annual_pay,lq_disclosure_code,lq_annual_avg_estabs,lq_annual_avg_emplvl,lq_total_annual_wages,lq_taxable_annual_wages,lq_annual_contributions,lq_annual_avg_wkly_wage,lq_avg_annual_pay,oty_disclosure_code,oty_annual_avg_estabs_chg,oty_annual_avg_estabs_pct_chg,oty_annual_avg_emplvl_chg,oty_annual_avg_emplvl_pct_chg,oty_total_annual_wages_chg,oty_total_annual_wages_pct_chg,oty_taxable_annual_wages_chg,oty_taxable_annual_wages_pct_chg,oty_annual_contributions_chg,oty_annual_contributions_pct_chg,oty_annual_avg_wkly_wage_chg,oty_annual_avg_wkly_wage_pct_chg,oty_avg_annual_pay_chg,oty_avg_annual_pay_pct_chg,annual_avg_estabs_prop,annual_avg_emplvl_prop,total_annual_wages_prop,taxable_annual_wages_prop,annual_contributions_prop,avg_annual_pay_prop,annual_avg_wkly_wage_prop,industry_code_name,own_code_name,size_code_name,agglvl_code_name,county_name
39159,3,1028,73,0.0,2019,A,0,34,590,29710531,0,0,965.1062661758388,50356.83220338983,0,4.15,0.63,0.53,0.0,0.0,0.84,0.84,0,-9.0,-20.930232558139537,-125.0,-17.482517482517483,2285166.0,8.332308430535019,-287722.0,-100.0,-23542.0,-100.0,229.97802419119319,31.284068691241586,11999.678357235985,31.284068691241597,0.025506376594148537,0.01759513300727663,0.014758434796823,0.0,0.0,0.8387793823848624,0.8387793823848623,Public administration,Local Government,All establishment sizes,"County, by Supersector -- by ownership sector",Union
39159,5,10,71,0.0,2019,A,0,1240,29722,1807272971,343561267,5975174,1165.3663049556847,60805.900376825244,0,0.96,1.04,1.05,1.02,1.01,1.01,1.01,0,-57.0,-4.394757131842714,6718.0,29.20361676230221,816044865.0,82.32664712192897,140099937.0,68.85826264873035,488852.0,8.910377480578063,339.5432898891993,41.11574558888545,17716.5200081937,41.11574558888545,0.9302325581395349,0.8863771919360611,0.8977463345425931,1.0,1.0,1.012826528829898,1.0128265288298979,"Total, all industries",Private,All establishment sizes,"County, Total -- by ownership sector",Union
39159,5,1011,73,0.0,2019,A,0,28,650,31321807,7649369,172123,923.5282523044489,48187.39538461538,0,1.54,1.48,1.14,1.16,1.04,0.77,0.77,0,1.0,3.7037037037037033,534.0,460.3448275862069,27997853.0,842.3056696933833,6431562.0,528.1265422189231,134874.0,362.08757282074686,374.34947098934254,68.1653195145115,19532.619522546418,68.16531951451147,0.021005251312828207,0.01938446856733866,0.015558821426926843,0.022264934190034873,0.028806357773012135,0.8026436924426321,0.8026436924426321,Natural resources and mining,Private,All establishment sizes,"County, by Supersector -- by ownership sector",Union
39159,5,1012,73,0.0,2019,A,0,125,1079,64964785,14541241,683075,1153.9136055727647,60208.32715477294,0,1.16,0.64,0.59,0.56,0.88,0.92,0.92,0,5.0,4.166666666666666,245.0,29.376498800959233,24708727.0,61.378903518074225,2772374.0,23.556847060978768,132227.0,24.004262518879983,228.82799058049807,24.73587167198692,11939.672478513945,24.735871671986935,0.09377344336084022,0.03217821782178218,0.0322706633386029,0.04232503019614257,0.11431884661434127,1.0028729222150439,1.0028729222150436,Construction,Private,All establishment sizes,"County, by Supersector -- by ownership sector",Union
39159,5,1013,73,0.0,2019,A,0,68,8773,780836506,94287785,1499092,1705.8023695006004,89004.50313461758,0,1.47,3.03,3.81,2.42,2.1,1.26,1.26,0,26.0,61.904761904761905,4310.0,96.57181268205242,485378025.0,164.27960482203926,47181772.0,100.16082660190324,-1032045.0,-40.77396837863774,437.02241928133844,34.444303695515934,22802.73728205204,34.444303695515934,0.05101275318829707,0.2616306811404032,0.3878733995289445,0.27444241844643097,0.2508867524192601,1.4825226072044417,1.4825226072044417,Manufacturing,Private,All establishment sizes,"County, by Supersector -- by ownership sector",Union
39159,5,1021,73,0.0,2019,A,0,280,5147,218828388,54074165,841412,814.8285288191954,42515.71556246357,0,1.11,0.83,0.7,0.72,0.77,0.85,0.85,0,-82.0,-22.65193370165746,-236.0,-4.384172394575516,29756411.0,15.738139237841681,-1165635.0,-2.110136169935445,-187321.0,-18.2089035736192,141.66664240375985,21.044958911463326,7391.811234022178,21.044958911463322,0.21005251312828208,0.15349516879398784,0.10870100221338638,0.15739307714219136,0.14081799124176134,0.7081721403184907,0.7081721403184907,"Trade, transportation, and utilities",Private,All establishment sizes,"County, by Supersector -- by ownership sector",Union
39159,5,1022,73,0.0,2019,A,0,20,115,5654892,1216448,23445,942.4172088168938,49172.973913043475,0,0.83,0.18,0.07,0.13,0.12,0.4,0.4,0,7.0,53.84615384615385,-136.0,-54.18326693227091,-7781221.0,-57.91273860230262,-1494258.0,-55.12431078840715,-27923.0,-54.358744743809375,-83.51026331747141,-8.139977297199632,-4357.3567642473645,-8.139977297199632,0.015003750937734433,0.003429559823452225,0.0028090159299097015,0.0035407018102538317,0.003923735107965056,0.8190601927107138,0.8190601927107138,Information,Private,All establishment sizes,"County, by Supersector -- by ownership sector",Union
39159,5,1023,73,0.0,2019,A,0,127,580,32790854,6137716,99343,1083.531314693379,56535.95517241379,0,1.07,0.31,0.17,0.24,0.25,0.57,0.57,0,0.0,0.0,-82.0,-12.386706948640484,2947398.0,9.876195303921904,-973595.0,-13.690794847813576,-2016.0,-1.9889698990716167,219.5430200316381,25.410416019303955,11455.205927700801,25.410416019303966,0.09527381845461365,0.01729691041393296,0.01628855710088597,0.017864982434122878,0.016625959344447543,0.9417032701843245,0.9417032701843244,Financial activities,Private,All establishment sizes,"County, by Supersector -- by ownership sector",Union
39159,5,1024,73,0.0,2019,A,0,249,9356,552223674,127518816,2095499,1131.2055862854597,59023.47947840958,0,1.0,1.95,1.45,1.9,1.59,0.74,0.74,0,109.0,77.85714285714286,7807.0,504.00258231116845,499251734.0,942.483386487261,107042194.0,522.753186536334,1698875.0,428.33388801484534,475.7984075259867,72.59584925916707,24825.971408687175,72.5958492591671,0.1867966991747937,0.27901705833233925,0.2743120641630754,0.37116761477073024,0.3507009168268573,0.9831372526203767,0.9831372526203765,Professional and business services,Private,All establishment sizes,"County, by Supersector -- by ownership sector",Union
39159,5,1025,73,0.0,2019,A,0,108,1446,61240735,14208575,238331,811.6874566302796,42351.82226832642,0,0.47,0.28,0.22,0.37,0.43,0.81,0.8,0,-96.0,-47.05882352941176,-4355.0,-75.07326323047751,-240378764.0,-79.69602920134815,-6971877.0,-32.91656382026219,-124111.0,-34.24299612075863,-184.8033170803293,-18.545411754509438,-9642.575076958878,-18.545411754509427,0.08102025506376594,0.04312298699749493,0.030420775529290144,0.04135674292992988,0.039886871913688206,0.7054422164925014,0.7054422164925013,Education and health services,Private,All establishment sizes,"County, by Supersector -- by ownership sector",Union
39159,5,1026,73,0.0,2019,A,0,103,1804,31640696,17037288,206003,336.14466906361014,17539.188470066518,0,0.9,0.48,0.33,0.45,0.37,0.69,0.69,0,-47.0,-31.333333333333336,-1590.0,-46.84737772539776,-21752555.0,-40.74027071324052,-15149292.0,-47.06710685012201,-148518.0,-41.89258182166924,34.64193121105478,11.489756762340186,1807.529365764809,11.489756762340173,0.07726931732933233,0.05379935583919838,0.015717226623855975,0.049590246737563695,0.03447648553832909,0.2921452567356644,0.2921452567356644,Leisure and hospitality,Private,All establishment sizes,"County, by Supersector -- by ownership sector",Union
39159,5,1027,73,0.0,2019,A,0,130,771,27541635,6859364,114809,684.6239275654209,35721.96498054475,0,1.16,0.75,0.66,0.63,0.68,0.88,0.88,0,18.0,16.071428571428573,220.0,39.92740471869328,15688258.0,132.3526451575783,2396192.0,53.688094476305196,42768.0,59.36619425049624,272.32972137043924,66.05227948356116,14209.48403680609,66.05227948356115,0.09752438109527382,0.022992961946797088,0.013681055526924047,0.019965475328160318,0.01921433585030327,0.595010575783161,0.595010575783161,Other services,Private,All establishment sizes,"County, by Supersector -- by ownership sector",Union
39159,5,1029,73,0.0,2019,A,0,2,2,228999,30500,2042,2194.422883426764,114499.5,0,0.1,0.07,0.13,0.06,0.17,2.34,2.34,N,1.0,100.0,2.0,0.0,228999.0,0.0,30500.0,0.0,2042.0,0.0,0.0,0.0,0.0,0.0,0.0015003750937734434,5.9644518668734345e-05,0.00011375316079129215,8.877601443936926e-05,0.0003417473700347471,1.9071854938268042,1.907185493826804,Unclassified,Private,All establishment sizes,"County, by Supersector -- by ownership sector",Union
39041,0,10,70,0.0,2020,A,0,5891,84743,5279365599,830163053,15590312,1193.9733601795222,62298.54500076702,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"Total, all industries",Total Covered,All establishment sizes,"County, Total Covered",Delaware
39041,1,10,71,0.0,2020,A,0,16,264,15468202,0,0,1122.9298882166497,58591.67424242424,0,0.46,0.15,0.1,0.0,0.0,0.7,0.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027160074690205397,0.003115301558830818,0.0029299357488956506,0.0,0.0,0.9404982771540308,0.9404982771540308,"Total, all industries",Federal Government,All establishment sizes,"County, Total -- by ownership sector",Delaware
39041,1,1021,73,0.0,2020,A,0,9,194,11315905,0,0,1117.9034491206908,58329.407216494845,0,0.53,0.48,0.44,0.0,0.0,0.92,0.92,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015277542013240537,0.0022892746303529495,0.0021434213614877178,0.0,0.0,0.9362884352399673,0.9362884352399674,"Trade, transportation, and utilities",Federal Government,All establishment sizes,"County, by Supersector -- by ownership sector",Delaware
39041,1,1024,73,0.0,2020,A,0,1,13,750022,0,0,1105.7256480283647,57694.0,0,1.22,0.31,0.2,0.0,0.0,0.67,0.67,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016975046681378373,0.0001534050010030327,0.000142066690767176,0.0,0.0,0.9260890442832922,0.9260890442832922,Professional and business services,Federal Government,All establishment sizes,"County, by Supersector -- by ownership sector",Delaware
39041,1,1028,73,0.0,2020,A,0,6,58,3402275,0,0,1124.237723024358,58659.91379310345,0,0.42,0.06,0.04,0.0,0.0,0.64,0.64,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010185028008827025,0.0006844223121673767,0.0006444476966407569,0.0,0.0,0.9415936406280633,0.9415936406280632,Public administration,Federal Government,All establishment sizes,"County, by Supersector -- by ownership sector",Delaware
39041,2,10,71,0.0,2020,A,0,15,361,25356542,0,0,1346.1689144143731,70239.72853185596,0,0.38,0.13,0.14,0.0,0.0,1.1,1.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002546257002206756,0.004259938874007292,0.004802952461713005,0.0,0.0,1.1274698073765794,1.1274698073765794,"Total, all industries",State Government,All establishment sizes,"County, Total -- by ownership sector",Delaware
39041,2,1025,73,0.0,2020,A,0,5,61,3762792,0,0,1182.2167553849524,61685.11475409836,0,0.61,0.04,0.04,0.0,0.0,0.94,0.94,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008487523340689187,0.0007198234662449996,0.000712735636401604,0.0,0.0,0.9901533776324775,0.9901533776324775,Education and health services,State Government,All establishment sizes,"County, by Supersector -- by ownership sector",Delaware
39041,2,1028,73,0.0,2020,A,0,10,300,21593750,0,0,1379.505853417022,71979.16666666667,0,0.36,0.27,0.31,0.0,0.0,1.15,1.15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016975046681378374,0.003540115407762293,0.004090216825311401,0.0,0.0,1.1553908147578802,1.1553908147578802,Public administration,State Government,All establishment sizes,"County, by Supersector -- by ownership sector",Delaware
39041,3,10,71,0.0,2020,A,0,124,7704,450165575,178636,3049,1119.8832262049032,58432.70703530633,0,1.29,0.93,0.98,0.02,0.03,1.06,1.06,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021049057884909184,0.09091016367133568,0.08526887682968365,0.00021518182404583596,0.0001955701720401747,0.9379465769960904,0.9379465769960906,"Total, all industries",Local Government,All establishment sizes,"County, Total -- by ownership sector",Delaware
39041,3,1012,73,0.0,2020,A,N,2,0,0,0,0,0.0,0.0,N,0.83,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00033950093362756747,0.0,0.0,0.0,0.0,0.0,0.0,Construction,Local Government,All establishment sizes,"County, by Supersector -- by ownership sector",Delaware
39041,3,1021,73,0.0,2020,A,0,3,32,2043098,0,0,1223.64644722342,63846.8125,0,0.44,0.1,0.09,0.0,0.0,0.93,0.93,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005092514004413513,0.0003776123101613113,0.0003869968771223188,0.0,0.0,1.0248523861867707,1.0248523861867707,"Trade, transportation, and utilities",Local Government,All establishment sizes,"County, by Supersector -- by ownership sector",Delaware
39041,3,1022,73,0.0,2020,A,0,3,134,3664046,0,0,524.0501531440111,27343.626865671642,0,1.04,1.8,1.36,0.0,0.0,0.76,0.76,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005092514004413513,0.0015812515488004908,0.0006940314951277539,0.0,0.0,0.4389127685941138,0.4389127685941138,Information,Local Government,All establishment sizes,"County, by Supersector -- by ownership sector",Delaware
39041,3,1024,73,0.0,2020,A,0,5,71,4338310,0,0,1171.0595131326504,61102.957746478874,0,1.99,1.28,1.4,0.0,0.0,1.1,1.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008487523340689187,0.0008378273131704094,0.0008217483556777634,0.0,0.0,0.9808087451436719,0.9808087451436718,Professional and business services,Local Government,All establishment sizes,"County, by Supersector -- by ownership sector",Delaware
39041,3,1025,73,0.0,2020,A,0,57,5346,322542434,32000,703,1156.3109485031982,60333.41451552563,0,1.38,1.05,1.21,0.01,0.03,1.15,1.15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009675776608385672,0.06308485656632407,0.06109492285608993,3.85466444023979e-05,4.509210591808554e-05,0.9684562378588906,0.9684562378588907,Education and health services,Local Government,All establishment sizes,"County, by Supersector -- by ownership sector",Delaware
39041,3,1026,73,0.0,2020,A,N,3,0,0,0,0,0.0,0.0,N,1.14,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005092514004413513,0.0,0.0,0.0,0.0,0.0,0.0,Leisure and hospitality,Local Government,All establishment sizes,"County, by Supersector -- by ownership sector",Delaware
39041,3,1027,73,0.0,2020,A,0,3,12,424119,0,0,677.365722773226,35343.25,0,2.53,0.62,0.46,0.0,0.0,0.77,0.77,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005092514004413513,0.00014160461631049172,8.033522059550777e-05,0.0,0.0,0.5673206332437596,0.5673206332437597,Other services,Local Government,All establishment sizes,"County, by Supersector -- by ownership sector",Delaware
39041,3,1028,73,0.0,2020,A,0,48,1821,105642333,146636,2346,1111.8463406299795,58013.362438220756,0,1.36,0.74,0.7,0.03,0.06,0.95,0.95,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00814802240706162,0.021488500525117117,0.020010421899936313,0.00017663517964343808,0.00015047806612208915,0.9312153668678216,0.9312153668678217,Public administration,Local Government,All establishment sizes,"County, by Supersector -- by ownership sector",Delaware
39041,5,10,71,0.0,2020,A,0,5736,76413,4788375280,829984417,15587263,1200.9852200334747,62664.40631829663,0,1.0,1.06,1.07,1.02,1.01,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9736886776438636,0.9017027955111336,0.9069982349597077,0.9997848181759542,0.9998044298279598,1.0058727104706073,1.0058727104706073,"Total, all industries",Private,All establishment sizes,"County, Total -- by ownership sector",Delaware
39041,5,1011,73,0.0,2020,A,0,31,354,16156559,3879833,101156,874.7064764532844,45639.997175141245,0,0.39,0.33,0.25,0.25,0.25,0.77,0.77,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005262264471227296,0.004177336181159506,0.0030603220589724496,0.00467357946849027,0.006488388429942903,0.732601334021193,0.7326013340211931,Natural resources and mining,Private,All establishment sizes,"County, by Supersector -- by ownership sector",Delaware
39041,5,1012,73,0.0,2020,A,0,430,3431,244767153,42771835,1562306,1367.253839392392,71339.88720489653,0,0.9,0.78,0.85,0.67,0.76,1.09,1.09,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.072992700729927,0.04048711988010809,0.04636298593269672,0.051522209818219894,0.10021005352554843,1.1451292675297342,1.1451292675297344,Construction,Private,All establishment sizes,"County, by Supersector -- by ownership sector",Delaware
39041,5,1013,73,0.0,2020,A,0,161,6088,425634128,68942312,1302956,1339.918960291147,69913.62155059133,0,0.8,0.83,0.81,0.73,0.72,0.98,0.98,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02732982515701918,0.07184074200818946,0.08062221113851675,0.08304671202947404,0.08357472255847093,1.12223522314575,1.12223522314575,Manufacturing,Private,All establishment sizes,"County, by Supersector -- by ownership sector",Delaware
39041,5,1021,73,0.0,2020,A,0,1162,16145,675611222,167080566,2309465,802.0021611023274,41846.46776091669,0,1.06,1.0,0.82,0.88,0.78,0.82,0.82,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1972500424376167,0.19051721086107407,0.12797204689290168,0.20126234887979289,0.1481346236047104,0.6717085890272634,0.6717085890272634,"Trade, transportation, and utilities",Private,All establishment sizes,"County, by Supersector -- by ownership sector",Delaware
39041,5,1022,73,0.0,2020,A,0,125,497,48282124,5750565,137194,1861.8586705899716,97147.13078470825,0,1.12,0.3,0.22,0.25,0.27,0.73,0.73,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02121880835172297,0.005864791192192865,0.009145440506932393,0.0069270307552461025,0.00879995217542792,1.5593804122313317,1.5593804122313317,Information,Private,All establishment sizes,"County, by Supersector -- by ownership sector",Delaware
39041,5,1023,73,0.0,2020,A,0,645,6331,606443443,66151016,1492319,1835.8395614474093,95789.51871742221,0,1.22,1.27,1.17,1.06,1.36,0.92,0.92,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10948905109489052,0.07470823548847692,0.11487051457752244,0.07968436533154168,0.09572091950436912,1.5375883773247487,1.5375883773247487,Financial activities,Private,All establishment sizes,"County, by Supersector -- by ownership sector",Delaware
39041,5,1024,73,0.0,2020,A,0,1389,19423,1917613390,255183693,5341403,1892.1757689456779,98729.0011841631,0,1.25,1.57,1.88,1.56,1.54,1.2,1.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23578339840434562,0.22919887188322338,0.36322799662960037,0.3073898459800523,0.3426103980471975,1.5847721834105042,1.5847721834105044,Professional and business services,Private,All establishment sizes,"County, by Supersector -- by ownership sector",Delaware
39041,5,1025,73,0.0,2020,A,0,704,9636,491305019,80927414,1403748,977.1722891885693,50986.40711913657,0,0.67,0.71,0.67,0.84,0.93,0.95,0.95,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11950432863690374,0.11370850689732485,0.09306137447519477,0.09748375780823866,0.09003976315547758,0.8184205123652378,0.8184205123652379,Education and health services,Private,All establishment sizes,"County, by Supersector -- by ownership sector",Delaware
39041,5,1026,73,0.0,2020,A,0,620,12007,266981354,116994022,1604857,426.15064870185347,22235.47547264096,0,1.24,1.54,1.36,1.48,1.3,0.88,0.88,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10524528942454592,0.1416872190033395,0.050570726537781496,0.1409289676012599,0.10293937671035705,0.35691805438421065,0.3569180543842107,Leisure and hospitality,Private,All establishment sizes,"County, by Supersector -- by ownership sector",Delaware
39041,5,1027,73,0.0,2020,A,0,456,2485,94819314,22023526,324297,731.2858146435028,38156.66559356137,0,0.99,1.03,0.92,0.88,0.77,0.89,0.89,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07740621286708538,0.029323955960964328,0.017960361377124624,0.026529157037780145,0.020801187301447206,0.6124808467531879,0.6124808467531879,Other services,Private,All establishment sizes,"County, by Supersector -- by ownership sector",Delaware
39041,5,1029,73,0.0,2020,A,0,14,16,761574,279635,7562,912.2394710363662,47598.375,0,0.14,0.19,0.14,0.19,0.18,0.74,0.74,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002376506535392972,0.00018880615508065564,0.00014425483246400947,0.00033684346585826676,0.00048504481501075795,0.7640367042185972,0.7640367042185973,Unclassified,Private,All establishment sizes,"County, by Supersector -- by ownership sector",Delaware
39045,0,10,70,0.0,2020,A,0,3122,42120,1824734799,345968071,6144667,830.2867840585247,43322.28867521368,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,-2769.0,-47.00390426073672,-42623.0,-50.2967796750174,-3454630800.0,-65.43647594048734,-484194982.0,-58.32528685181079,-9445645.0,-60.586632262394744,-363.6865761209974,-30.460191847690353,-18976.256325553346,-30.46019184769036,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"Total, all industries",Total Covered,All establishment sizes,"County, Total Covered",Fairfield
39045,1,10,71,0.0,2020,A,0,22,257,15175726,0,0,1131.7046142442168,59049.51750972763,0,1.21,0.29,0.3,0.0,0.0,1.02,1.02,0,6.0,37.5,-7.0,-2.6515151515151514,-292476.0,-1.8908209241125764,0.0,0.0,0.0,0.0,8.774726027567112,0.7814135254252117,457.84326730338944,0.7814135254252228,0.007046764894298526,0.006101614434947768,0.00831667484410155,0.0,0.0,1.36302857756248,1.3630285775624797,"Total, all industries",Federal Government,All establishment sizes,"County, Total -- by ownership sector",Fairfield
39045,1,1021,73,0.0,2020,A,0,13,167,9263706,0,0,1063.1267004585052,55471.293413173655,0,1.44,0.82,1.04,0.0,0.0,1.26,1.26,0,4.0,44.44444444444444,-27.0,-13.917525773195877,-2052199.0,-18.135526941945873,0.0,0.0,0.0,0.0,-54.77674866218558,-4.899953453517951,-2858.11380332119,-4.899953453517955,0.004163997437540038,0.003964862298195632,0.005076741017421677,0.0,0.0,1.2804331236754554,1.2804331236754554,"Trade, transportation, and utilities",Federal Government,All establishment sizes,"County, by Supersector -- by ownership sector",Fairfield
39045,1,1025,73,0.0,2020,A,0,1,28,2667941,0,0,1826.1435895329814,95283.60714285714,0,2.43,0.22,0.35,0.0,0.0,1.62,1.62,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032030749519538755,0.0006647673314339981,0.0014620979451162425,0.0,0.0,2.199413051724862,2.199413051724862,Education and health services,Federal Government,All establishment sizes,"County, by Supersector -- by ownership sector",Fairfield
39045,1,1028,73,0.0,2020,A,0,8,62,3244079,0,0,1002.8049415688691,52323.854838709674,0,1.06,0.12,0.1,0.0,0.0,0.83,0.83,0,2.0,33.33333333333333,4.0,6.896551724137931,-158196.0,-4.649712324841467,0.0,0.0,0.0,0.0,-121.43278145548891,-10.801343787754924,-6336.058954393775,-10.801343787754927,0.0025624599615631004,0.0014719848053181387,0.001777835881563631,0.0,0.0,1.2077814085719376,1.2077814085719376,Public administration,Federal Government,All establishment sizes,"County, by Supersector -- by ownership sector",Fairfield
39045,2,10,71,0.0,2020,A,0,20,689,43253265,0,0,1203.1406694200514,62776.872278664734,0,0.96,0.5,0.7,0.0,0.0,1.41,1.41,0,5.0,33.33333333333333,328.0,90.85872576177285,17896723.0,70.58029837033773,0.0,0.0,0.0,0.0,-143.02824499432177,-10.624836412638725,-7462.856253191225,-10.624836412638727,0.0064061499039077515,0.016358024691358025,0.023703863719650584,0.0,0.0,1.4490663858805262,1.4490663858805262,"Total, all industries",State Government,All establishment sizes,"County, Total -- by ownership sector",Fairfield
39045,2,1025,73,0.0,2020,A,N,7,0,0,0,0,0.0,0.0,N,1.6,0.0,0.0,0.0,0.0,0.0,0.0,N,2.0,40.0,-61.0,-100.0,-3762792.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002242152466367713,0.0,0.0,0.0,0.0,0.0,0.0,Education and health services,State Government,All establishment sizes,"County, by Supersector -- by ownership sector",Fairfield
39045,2,1028,73,0.0,2020,A,N,13,0,0,0,0,0.0,0.0,N,0.88,0.0,0.0,0.0,0.0,0.0,0.0,N,3.0,30.0,-300.0,-100.0,-21593750.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004163997437540038,0.0,0.0,0.0,0.0,0.0,0.0,Public administration,State Government,All establishment sizes,"County, by Supersector -- by ownership sector",Fairfield
39045,3,10,71,0.0,2020,A,0,137,5692,289391373,17368,469,974.4003294608351,50841.77319044273,0,2.69,1.38,1.82,0.0,0.01,1.32,1.32,0,13.0,10.483870967741936,-2012.0,-26.116303219106957,-160774202.0,-35.71445950748233,-161268.0,-90.27743567925837,-2580.0,-84.61790751065922,-145.48289674406806,-12.990898813359786,-7590.9338448636045,-12.990898813359774,0.0438821268417681,0.13513770180436846,0.15859366147814666,5.020116437276664e-05,7.632634933675007e-05,1.1735708048945077,1.1735708048945077,"Total, all industries",Local Government,All establishment sizes,"County, Total -- by ownership sector",Fairfield
39045,3,1012,73,0.0,2020,A,0,4,84,4329001,0,0,987.7001809300214,51535.72619047619,0,3.14,2.65,3.58,0.0,0.0,1.35,1.35,0,2.0,100.0,84.0,0.0,4329001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012812299807815502,0.0019943019943019944,0.0023724000892471606,0.0,0.0,1.1895891876082192,1.1895891876082192,Construction,Local Government,All establishment sizes,"County, by Supersector -- by ownership sector",Fairfield
39045,3,1021,73,0.0,2020,A,0,6,132,6272495,0,0,910.7163339591109,47518.90151515151,0,1.68,0.8,0.79,0.0,0.0,0.99,0.99,0,3.0,100.0,100.0,312.5,4229397.0,207.00901278352774,0.0,0.0,0.0,0.0,-312.93011326430906,-25.57357265853873,-16327.910984848488,-25.57357265853873,0.0019218449711723255,0.0031339031339031338,0.0034374830816168373,0.0,0.0,1.0968696014977362,1.0968696014977362,"Trade, transportation, and utilities",Local Government,All establishment sizes,"County, by Supersector -- by ownership sector",Fairfield
